Cube ID,Timestamp,Temperature Layer A,Temperature Layer B,Door,Humidity Layer A,Humidity Layer B
1301,2002-04-12 21:00:00,25.006326037984582,18.235876994603572,0,56,32
1981,2002-04-12 22:00:00,19.772817329387934,29.86660581575378,0,52,67
1133,2002-04-12 23:00:00,24.366608676219535,19.91109609199055,0,71,53
1133,2002-04-13 00:00:00,25.72222515688608,10.725639328000556,0,48,40
1031,2002-04-13 01:00:00,26.236781187064757,20.37535811597609,1,69,38
1960,2002-04-13 02:00:00,30.99387375568336,21.406143691378507,1,62,61
1181,2002-04-13 03:00:00,21.260887815699686,16.97520431201982,0,75,55
1226,2002-04-13 04:00:00,20.2407434890325,34.969198661055096,1,53,64
1912,2002-04-13 05:00:00,22.004567694636126,14.646698152886572,0,68,63
1351,2002-04-13 06:00:00,25.626928995396664,18.09368126865508,0,54,58
1199,2002-04-13 07:00:00,28.752761139311673,12.965951481855278,1,76,51
1344,2002-04-13 08:00:00,24.71490289002285,24.864530001214003,0,63,42
1913,2002-04-13 09:00:00,21.334215834399636,23.583961852947777,0,58,36
1617,2002-04-13 10:00:00,28.063718631194824,17.784441534986005,1,44,44
1460,2002-04-13 11:00:00,26.983245849623145,16.498826436518584,1,73,45
1961,2002-04-13 12:00:00,26.904749317388788,20.989954553668603,0,47,41
1313,2002-04-13 13:00:00,23.21970849960858,13.896083322643669,0,42,68
1508,2002-04-13 14:00:00,25.24824313300083,19.29484068466044,1,61,43
1007,2002-04-13 15:00:00,22.151988844357945,22.055123637492976,1,40,67
1450,2002-04-13 16:00:00,20.74068952447899,22.02177323693762,1,64,39
1713,2002-04-13 17:00:00,22.77029283735962,21.144942885891243,1,44,42
1615,2002-04-13 18:00:00,23.6015816638306,24.75768883071943,1,62,35
1674,2002-04-13 19:00:00,25.91300235386228,18.769403150549433,0,69,31
1005,2002-04-13 20:00:00,21.25640119028205,21.09767516843083,1,42,35
1635,2002-04-13 21:00:00,20.25019992414917,18.03940714496416,0,43,42
1847,2002-04-13 22:00:00,32.690401880472166,17.328607237100172,1,77,36
1368,2002-04-13 23:00:00,23.83872332452423,13.770613693222815,1,41,36
1988,2002-04-14 00:00:00,24.79293346747456,20.75057740413679,0,58,36
1499,2002-04-14 01:00:00,27.718936150162467,21.734833140444515,0,75,52
1010,2002-04-14 02:00:00,24.65235864273831,18.796927603983814,0,61,32
1580,2002-04-14 03:00:00,26.214066704081688,13.6648487024241,1,66,33
1862,2002-04-14 04:00:00,28.27477549614699,15.100674375387172,1,55,45
1543,2002-04-14 05:00:00,18.946108711398963,21.54840595408704,0,75,45
1546,2002-04-14 06:00:00,22.120704344407976,15.749023660975894,0,66,46
1875,2002-04-14 07:00:00,32.66646678321636,25.22016070797168,0,59,31
1236,2002-04-14 08:00:00,30.838056414442732,15.930157076849103,0,65,44
1211,2002-04-14 09:00:00,29.1675284250363,26.51152376459706,1,47,31
1219,2002-04-14 10:00:00,31.507088769390737,22.750845869139006,0,65,37
1216,2002-04-14 11:00:00,27.200052782553655,21.605760124675285,0,47,40
1378,2002-04-14 12:00:00,33.37924672586992,17.224163701617485,1,73,49
1654,2002-04-14 13:00:00,17.21317381160331,24.236948623228106,1,55,65
1788,2002-04-14 14:00:00,23.891530484130833,25.152895498972203,1,44,46
1291,2002-04-14 15:00:00,34.067754161486434,20.486750846441105,0,75,34
1544,2002-04-14 16:00:00,24.735699563113453,16.258992951064556,1,78,43
1743,2002-04-14 17:00:00,17.280533842187186,15.365659750069419,1,68,31
1578,2002-04-14 18:00:00,22.858452675250387,17.963923961542605,0,43,55
1018,2002-04-14 19:00:00,12.08263486342637,15.072449034525736,1,73,57
1774,2002-04-14 20:00:00,33.754051267495555,20.258758786008045,1,47,63
1973,2002-04-14 21:00:00,15.808208842171531,28.5242802431219,1,40,45
1510,2002-04-14 22:00:00,23.109321244408104,19.675943478586017,1,50,67
1620,2002-04-14 23:00:00,23.732688672388996,26.68526866293154,0,60,50
1443,2002-04-15 00:00:00,33.35440053313925,18.38249424176879,0,48,36
1859,2002-04-15 01:00:00,27.469218008697073,15.864171197610672,0,44,57
1331,2002-04-15 02:00:00,18.498666469316387,17.85259186167145,0,49,59
1459,2002-04-15 03:00:00,30.423041759528324,20.8150652669114,1,54,60
1829,2002-04-15 04:00:00,23.735205488588683,17.68367659661748,0,67,57
1599,2002-04-15 05:00:00,19.26279574485469,19.027422895866575,1,78,59
1604,2002-04-15 06:00:00,29.65509587787677,21.116514048063756,0,71,66
1143,2002-04-15 07:00:00,33.06434696047324,24.87005922413615,0,42,58
1184,2002-04-15 08:00:00,18.24866436650394,17.99296131170729,1,57,67
1385,2002-04-15 09:00:00,31.086551709142356,21.44918377457162,1,70,53
1808,2002-04-15 10:00:00,30.908849095610904,15.186751402202363,1,77,67
1522,2002-04-15 11:00:00,31.2242780519083,19.45341889215052,0,74,63
1788,2002-04-15 12:00:00,13.749227313903614,19.46749603932214,0,42,68
1869,2002-04-15 13:00:00,22.793491373289953,11.871261705522345,0,44,57
1745,2002-04-15 14:00:00,31.40877421419593,15.01392674955854,1,68,60
1614,2002-04-15 15:00:00,12.475439231319243,21.62953761927513,1,68,43
1360,2002-04-15 16:00:00,23.78384921101322,20.71144386632693,1,71,63
1285,2002-04-15 17:00:00,28.392842896886954,12.839780117966457,1,65,46
1986,2002-04-15 18:00:00,18.604372333606026,20.797306186682384,0,65,48
1546,2002-04-15 19:00:00,21.902229512439135,22.53296808812462,0,52,36
1472,2002-04-15 20:00:00,28.701007018437405,16.427979917641704,1,52,36
1495,2002-04-15 21:00:00,25.726132562673833,23.119284208984094,0,43,36
1329,2002-04-15 22:00:00,31.5672349206013,17.90076173726673,1,52,37
1926,2002-04-15 23:00:00,25.19397365939862,24.113517763432505,0,59,63
1435,2002-04-16 00:00:00,15.884610625903782,15.376157822398993,1,62,67
1189,2002-04-16 01:00:00,20.124255182621503,27.70079226331751,0,77,33
1109,2002-04-16 02:00:00,14.311467327869071,16.805604245481284,1,50,45
1570,2002-04-16 03:00:00,26.004553971743857,31.15484683700084,0,63,56
1103,2002-04-16 04:00:00,25.10678935797957,20.293759020935546,0,41,61
1652,2002-04-16 05:00:00,29.274954975880767,14.604148517169733,1,44,31
1839,2002-04-16 06:00:00,25.323069661195447,24.041395657501255,1,58,40
1314,2002-04-16 07:00:00,16.977947017033454,14.343558794383364,0,55,62
1592,2002-04-16 08:00:00,23.936958185718883,16.287844655032337,1,47,38
1133,2002-04-16 09:00:00,29.02940208311299,23.063224184279616,0,71,52
1159,2002-04-16 10:00:00,29.787264868134606,18.497701886099996,1,57,39
1635,2002-04-16 11:00:00,34.352639700728695,16.438400370514774,0,79,66
1320,2002-04-16 12:00:00,30.807630442452044,26.929626485777064,0,68,32
1593,2002-04-16 13:00:00,24.126205927616812,21.63664087321453,0,72,44
1801,2002-04-16 14:00:00,34.022701012735034,20.9863528940607,1,64,46
1165,2002-04-16 15:00:00,20.237557260585604,17.889478182481607,1,75,44
1377,2002-04-16 16:00:00,23.63109925438066,22.592666851667484,0,65,44
1959,2002-04-16 17:00:00,30.84665531531644,23.25706687546602,1,79,54
1056,2002-04-16 18:00:00,22.558137342567793,21.2640584865696,0,69,59
1216,2002-04-16 19:00:00,29.674306502395876,22.073038814824223,0,62,57
1687,2002-04-16 20:00:00,30.63657046772522,22.780917931369352,0,59,60
1026,2002-04-16 21:00:00,24.776217413762687,19.85968566204315,0,44,63
1148,2002-04-16 22:00:00,33.46351811622185,22.695597047424943,0,77,67
1863,2002-04-16 23:00:00,18.1516465115687,17.622578164486296,0,72,30
1211,2002-04-17 00:00:00,32.686763548652806,13.65905316682587,0,47,58
1862,2002-04-17 01:00:00,27.03359749654747,20.313424197578932,1,56,58
1581,2002-04-17 02:00:00,25.432532529724966,12.982787170199838,0,45,50
1434,2002-04-17 03:00:00,20.05580808994594,20.92534764319079,1,51,46
1415,2002-04-17 04:00:00,29.184937907171907,19.30163734864312,0,42,63
1571,2002-04-17 05:00:00,19.023024316514864,21.539339593477905,0,60,49
1501,2002-04-17 06:00:00,27.988277580727093,22.450518782386148,0,46,34
1765,2002-04-17 07:00:00,35.07746855664867,18.831356304006594,0,41,39
1963,2002-04-17 08:00:00,16.041473883313387,20.708990184964573,1,61,31
1949,2002-04-17 09:00:00,20.638613172167805,17.725335906833894,0,78,53
1396,2002-04-17 10:00:00,26.105375363770566,15.329637222435412,1,58,43
1208,2002-04-17 11:00:00,25.854026132804215,21.722395533311612,0,67,35
1850,2002-04-17 12:00:00,33.943893248601654,21.012076945930293,0,47,31
1577,2002-04-17 13:00:00,16.64293771330226,19.30873731676192,0,69,58
1557,2002-04-17 14:00:00,28.43660526410161,17.16690431462797,0,57,61
1107,2002-04-17 15:00:00,23.614494728771582,22.44800983426099,1,42,38
1828,2002-04-17 16:00:00,23.462536221228422,20.659165353178054,1,60,55
1836,2002-04-17 17:00:00,18.204272190133608,18.207775451633808,1,75,38
1618,2002-04-17 18:00:00,19.61972035691005,14.53339499773632,1,71,50
1316,2002-04-17 19:00:00,25.635613663833954,16.382019302702695,0,63,42
1274,2002-04-17 20:00:00,23.04078656458967,19.24239630812964,0,65,36
1136,2002-04-17 21:00:00,22.399003132295327,19.314358300554165,1,66,67
1418,2002-04-17 22:00:00,19.54546504303594,19.578877070029602,1,57,39
1769,2002-04-17 23:00:00,33.10205221604046,20.32529704381216,1,69,65
1623,2002-04-18 00:00:00,40.252645544135774,25.121393744623234,1,45,65
1955,2002-04-18 01:00:00,22.30979337244062,21.855424056000633,1,79,68
1995,2002-04-18 02:00:00,27.66989992048101,19.254095412999625,1,78,50
1915,2002-04-18 03:00:00,18.85709952866316,18.332188944026704,1,58,49
1242,2002-04-18 04:00:00,26.624201084459514,18.01408242920555,0,69,37
1204,2002-04-18 05:00:00,27.465371706700672,23.10049762682585,1,51,54
1081,2002-04-18 06:00:00,22.383180485471783,20.839236437332303,0,78,46
1661,2002-04-18 07:00:00,32.107143842647226,19.834239950980425,0,73,35
1436,2002-04-18 08:00:00,21.386802678317245,21.150872750416628,0,74,41
1042,2002-04-18 09:00:00,23.77045393938631,17.930867327124233,1,52,47
1685,2002-04-18 10:00:00,24.36665864023256,19.119241473087033,0,53,42
1440,2002-04-18 11:00:00,16.804181366559092,19.29881667898541,1,50,38
1332,2002-04-18 12:00:00,30.149611847596283,28.90212415256816,1,69,56
1831,2002-04-18 13:00:00,23.598525708935092,10.764942483219215,0,79,53
1524,2002-04-18 14:00:00,17.252184715742764,16.179522079424196,1,57,59
1135,2002-04-18 15:00:00,24.130865445392992,21.314230993908886,1,54,69
1761,2002-04-18 16:00:00,26.70965573980616,25.39649291632667,0,77,56
1723,2002-04-18 17:00:00,29.376679082551163,23.517697961097713,1,48,33
1505,2002-04-18 18:00:00,21.250992342473296,16.650352519739375,1,46,43
1549,2002-04-18 19:00:00,33.944049287377084,20.79076521918976,1,61,62
1735,2002-04-18 20:00:00,21.95803299026342,13.288238690121336,1,78,53
1606,2002-04-18 21:00:00,30.350126472394173,26.44441343369393,0,77,55
1365,2002-04-18 22:00:00,29.212801126227482,16.240600537397047,0,47,54
1722,2002-04-18 23:00:00,22.35496679344383,18.305315852683837,0,67,55
1172,2002-04-19 00:00:00,23.25972605279763,22.756263093641245,0,58,50
1347,2002-04-19 01:00:00,22.117545235432125,15.362899175704255,0,50,48
1967,2002-04-19 02:00:00,27.582428944462436,20.490715596241063,1,40,56
1813,2002-04-19 03:00:00,25.599587830133675,17.946956355672956,1,52,57
1448,2002-04-19 04:00:00,20.82385640658668,21.93617432896101,0,48,42
1134,2002-04-19 05:00:00,21.380532534600412,19.34275312003165,1,45,66
1329,2002-04-19 06:00:00,24.775601205113116,18.501356467367458,0,58,42
1082,2002-04-19 07:00:00,26.975542400400993,24.92097051844056,1,49,38
1609,2002-04-19 08:00:00,19.707544744064016,19.812157790199567,0,72,59
1402,2002-04-19 09:00:00,18.211203724646175,12.717295727578012,1,64,69
1254,2002-04-19 10:00:00,23.173349171587883,15.882440814592826,0,61,58
1205,2002-04-19 11:00:00,32.793013906748776,16.000255237246737,1,67,46
1962,2002-04-19 12:00:00,36.7582233341936,22.22590505795361,0,71,57
1273,2002-04-19 13:00:00,25.37818630610277,18.708754468340107,0,47,42
1933,2002-04-19 14:00:00,22.873091665429193,19.063968870315733,0,68,30
1906,2002-04-19 15:00:00,30.399872018732584,22.833996117165036,0,48,39
1575,2002-04-19 16:00:00,27.716154414654035,24.398072899709238,0,57,54
1174,2002-04-19 17:00:00,39.72164898471597,15.70420657891378,1,52,40
1482,2002-04-19 18:00:00,26.627342237989044,17.131547746865333,0,74,48
1580,2002-04-19 19:00:00,34.53161726636183,17.41759301094838,1,60,64
1451,2002-04-19 20:00:00,29.034700394269933,16.592409998451465,1,69,62
1076,2002-04-19 21:00:00,23.87828335460426,26.50749692632437,0,66,65
1032,2002-04-19 22:00:00,19.937022472398382,25.324714368054973,1,70,30
1365,2002-04-19 23:00:00,26.73706818129646,15.091230138711154,0,74,32
1509,2002-04-20 00:00:00,22.999904756747682,10.034165773246261,0,61,63
1872,2002-04-20 01:00:00,19.896191069457217,18.662180570534016,1,47,41
1508,2002-04-20 02:00:00,24.620237075196915,17.106617121791484,1,61,39
1119,2002-04-20 03:00:00,25.933404267337057,27.01934852927321,1,46,57
1921,2002-04-20 04:00:00,29.76159410123858,19.930026890144898,0,76,60
1168,2002-04-20 05:00:00,25.774195291123505,18.912555761308127,0,74,58
1710,2002-04-20 06:00:00,17.701007639291756,16.538818167476627,0,70,61
1003,2002-04-20 07:00:00,23.47089593040223,24.71821418286983,1,73,44
1457,2002-04-20 08:00:00,27.475917700988887,17.885464324667232,0,52,39
1738,2002-04-20 09:00:00,23.259197986393627,24.846831115082196,1,57,52
1207,2002-04-20 10:00:00,18.894156987627902,20.827184586947464,0,45,57
1676,2002-04-20 11:00:00,27.9157171868911,20.113589868623347,1,76,50
1813,2002-04-20 12:00:00,25.76583298516634,25.63593323817243,1,53,33
1171,2002-04-20 13:00:00,25.007094215676677,28.675510188121354,0,41,59
1541,2002-04-20 14:00:00,21.033651088334402,18.137942547681668,0,58,57
1911,2002-04-20 15:00:00,16.342072812809953,16.57491477000213,1,72,62
1783,2002-04-20 16:00:00,22.155501019584083,20.308988752826874,0,58,42
1688,2002-04-20 17:00:00,25.27375930663701,23.06055316060349,0,78,30
1243,2002-04-20 18:00:00,30.989848814422114,18.4170885375798,1,56,32
1588,2002-04-20 19:00:00,23.286965233518213,21.241397056566104,0,65,47
1184,2002-04-20 20:00:00,31.797010491952356,16.69003288028379,1,43,61
1174,2002-04-20 21:00:00,22.108602446450938,24.318124625515797,1,64,58
1514,2002-04-20 22:00:00,24.35347221576067,20.88422145420185,0,40,31
1189,2002-04-20 23:00:00,21.73479563545964,16.13318798738379,0,50,65
1819,2002-04-21 00:00:00,24.105544907919185,21.815742348980358,1,58,52
1931,2002-04-21 01:00:00,23.60608395205146,15.170456688052008,1,69,31
1439,2002-04-21 02:00:00,26.476213481932415,21.591150830743413,0,46,36
1644,2002-04-21 03:00:00,23.95610647038472,21.955692631886734,0,66,68
1719,2002-04-21 04:00:00,27.6148605639038,27.044824996479214,0,77,43
1001,2002-04-21 05:00:00,18.727887414936024,21.98773129724878,0,62,54
1862,2002-04-21 06:00:00,29.160534024435243,18.345252082937616,1,56,40
1337,2002-04-21 07:00:00,29.569964683423763,20.883708409257586,0,64,51
1521,2002-04-21 08:00:00,23.035563539035156,16.304297723583858,1,56,49
1007,2002-04-21 09:00:00,24.57596214987803,23.38167953091715,1,42,50
1945,2002-04-21 10:00:00,21.588720999739156,23.66107267933848,1,60,61
1455,2002-04-21 11:00:00,21.358660327618825,17.821174318487927,1,79,34
1538,2002-04-21 12:00:00,30.417936359162375,21.29904149414211,1,44,47
1952,2002-04-21 13:00:00,27.41519776191346,13.524820893796285,1,57,50
1037,2002-04-21 14:00:00,20.85058502133895,23.55214263988986,1,41,68
1254,2002-04-21 15:00:00,18.087316647371722,26.30556859999811,0,72,65
1864,2002-04-21 16:00:00,25.04619974717383,22.026110428253023,0,62,63
1073,2002-04-21 17:00:00,25.122005023004707,22.969706633946082,0,43,54
1049,2002-04-21 18:00:00,19.766907818169564,20.883886934572395,0,75,46
1724,2002-04-21 19:00:00,26.946702593587894,22.790863889873105,1,58,34
1483,2002-04-21 20:00:00,17.577428875277338,20.49740608661449,1,73,67
1055,2002-04-21 21:00:00,23.18217369570537,17.119785192709156,1,63,45
1766,2002-04-21 22:00:00,27.656246277137786,17.97753258519921,1,74,39
1885,2002-04-21 23:00:00,27.518060795446168,19.7572705153891,0,79,59
1677,2002-04-22 00:00:00,33.32192179974346,14.190474921890669,1,62,40
1120,2002-04-22 01:00:00,23.97073212506404,29.15094971403749,1,70,68
1432,2002-04-22 02:00:00,20.18539545478105,17.24810287224342,1,48,49
1742,2002-04-22 03:00:00,36.3453039046208,21.27216298550835,1,72,54
1703,2002-04-22 04:00:00,24.362154171033218,19.959122257519248,0,54,59
1584,2002-04-22 05:00:00,24.141611146857556,19.84406990921835,0,45,68
1755,2002-04-22 06:00:00,30.18586741387775,22.070841301397813,1,61,68
1941,2002-04-22 07:00:00,28.631613597362314,18.537847645493063,0,75,49
1636,2002-04-22 08:00:00,25.41248713322793,19.006951438647064,1,56,41
1668,2002-04-22 09:00:00,21.307094898059084,24.154595259135604,0,59,44
1922,2002-04-22 10:00:00,22.620563518121777,16.921951137380496,1,75,30
1235,2002-04-22 11:00:00,18.313510630739692,18.51270415975852,1,54,60
1551,2002-04-22 12:00:00,18.81394330273171,25.224108854577196,0,56,64
1624,2002-04-22 13:00:00,27.191716639653546,21.781546856294185,1,54,50
1136,2002-04-22 14:00:00,26.997336849976037,19.03062641604871,1,60,59
1591,2002-04-22 15:00:00,24.240508276307505,16.095631909484194,1,56,55
1255,2002-04-22 16:00:00,28.30886470755903,22.607960815234566,0,63,49
1468,2002-04-22 17:00:00,20.612047263550714,18.732890392535758,1,52,41
1289,2002-04-22 18:00:00,32.614795116240245,11.351182606739542,1,46,52
1107,2002-04-22 19:00:00,25.622081732760165,14.255087453736905,0,77,68
1952,2002-04-22 20:00:00,24.245463222076538,19.743000336286908,1,59,58
1362,2002-04-22 21:00:00,20.985301338306314,19.041108619081243,1,59,35
1114,2002-04-22 22:00:00,17.195309961361367,20.099590009879257,0,43,59
1622,2002-04-22 23:00:00,27.565261565412047,27.49074669936772,0,43,30
1779,2002-04-23 00:00:00,16.17040194524737,21.9794320834918,1,63,62
1512,2002-04-23 01:00:00,20.757267472695535,22.54914628675344,0,65,30
1909,2002-04-23 02:00:00,30.050140058166313,19.91103671230357,1,56,41
1155,2002-04-23 03:00:00,19.296564431087738,11.355919071928096,1,59,69
1669,2002-04-23 04:00:00,26.84483136926227,15.862230936689139,0,52,52
1315,2002-04-23 05:00:00,26.829496320216045,16.301641797359586,1,68,68
1173,2002-04-23 06:00:00,20.505427649639646,27.694839770493207,0,64,30
1712,2002-04-23 07:00:00,24.328787026753428,27.019698760993542,1,48,63
1030,2002-04-23 08:00:00,28.989238244462946,12.164554271101078,1,52,59
1210,2002-04-23 09:00:00,29.322528986353117,19.134957055873706,1,47,66
1066,2002-04-23 10:00:00,31.152871440842116,16.5293233086489,1,46,43
1838,2002-04-23 11:00:00,15.25788477852995,19.112039081271554,0,46,40
1727,2002-04-23 12:00:00,20.336965432496932,17.504838067654127,1,71,34
1991,2002-04-23 13:00:00,21.328921131213797,20.11876173656005,0,44,31
1791,2002-04-23 14:00:00,25.941140656411477,23.646789478718407,1,40,61
1914,2002-04-23 15:00:00,18.831281797252952,22.692184670023885,0,46,36
1029,2002-04-23 16:00:00,21.409044590733313,17.586671169070623,1,59,51
1323,2002-04-23 17:00:00,18.830897174085028,20.44580096910689,1,48,59
1845,2002-04-23 18:00:00,19.580742059722127,17.602712301214247,1,63,48
1127,2002-04-23 19:00:00,23.71041088711779,19.602782645727263,0,67,55
1881,2002-04-23 20:00:00,33.541089187470156,25.087003451510462,1,40,47
1309,2002-04-23 21:00:00,27.375644318192627,15.953493639746878,1,61,33
1876,2002-04-23 22:00:00,24.567935365766402,18.242166481902206,0,47,46
1852,2002-04-23 23:00:00,33.459188430360676,21.57911609034058,1,52,55
1993,2002-04-24 00:00:00,26.518996129517237,24.07518243948431,1,49,50
1139,2002-04-24 01:00:00,22.274247264725567,23.213157532798807,1,63,68
1165,2002-04-24 02:00:00,33.97921878824464,17.448707260442585,1,71,58
1261,2002-04-24 03:00:00,25.518639657661073,19.935877447000163,1,79,38
1852,2002-04-24 04:00:00,16.213699906269397,18.50556836099556,0,64,47
1423,2002-04-24 05:00:00,36.93248912824626,22.016544991095373,1,66,66
1986,2002-04-24 06:00:00,18.377134688600087,19.598916963494492,1,55,68
1908,2002-04-24 07:00:00,26.60454199916938,16.74938262606078,0,76,42
1910,2002-04-24 08:00:00,19.672139702643747,15.534362495510385,0,47,47
1194,2002-04-24 09:00:00,15.692275716420205,21.607806008821086,0,55,49
1219,2002-04-24 10:00:00,19.73003653918863,24.848924489253392,1,52,41
1267,2002-04-24 11:00:00,30.890355835266977,22.72526270212327,0,50,46
1450,2002-04-24 12:00:00,17.100477744566856,21.46447054605005,0,77,44
1124,2002-04-24 13:00:00,35.21753047851927,21.402826300504977,1,42,61
1113,2002-04-24 14:00:00,22.396320929162524,15.412464728491557,1,79,55
1758,2002-04-24 15:00:00,21.881207070214696,21.253677922952548,0,42,68
1190,2002-04-24 16:00:00,13.954824389241429,24.452249593748647,0,75,40
1610,2002-04-24 17:00:00,37.89362677305881,19.9124762997953,0,49,59
1837,2002-04-24 18:00:00,27.96420808574339,24.333134541448853,0,75,31
1432,2002-04-24 19:00:00,24.195430842834856,27.437814160036307,0,63,54
1434,2002-04-24 20:00:00,26.899717180589935,14.911150525254945,1,68,46
1023,2002-04-24 21:00:00,27.11792884778713,28.666593909580996,1,62,62
1836,2002-04-24 22:00:00,26.033192367249057,21.808163421620844,0,58,51
1048,2002-04-24 23:00:00,18.894916355827032,21.30106709634384,1,67,56
1293,2002-04-25 00:00:00,17.900793069142868,20.351873906781705,0,58,63
1102,2002-04-25 01:00:00,21.856539088367715,19.681750342695754,0,64,68
1205,2002-04-25 02:00:00,21.848869512498755,20.353902677295874,0,40,63
1305,2002-04-25 03:00:00,26.04251591715427,21.270331165678275,1,71,33
1177,2002-04-25 04:00:00,18.306551513597796,24.237278731040945,1,70,68
1147,2002-04-25 05:00:00,29.178459680340374,15.849840087674409,0,70,52
1949,2002-04-25 06:00:00,25.656730458136625,17.506544114835226,1,53,41
1473,2002-04-25 07:00:00,19.07080895408949,18.602610489864233,1,67,60
1519,2002-04-25 08:00:00,24.531297636552416,24.47682240343333,1,77,30
1572,2002-04-25 09:00:00,24.67557674467935,17.400456523375098,0,63,58
1717,2002-04-25 10:00:00,21.098598431222065,20.45703499887352,0,48,62
1565,2002-04-25 11:00:00,24.224478138878514,22.309094033846435,1,46,69
1160,2002-04-25 12:00:00,18.669261872848622,11.407219772607968,1,50,39
1124,2002-04-25 13:00:00,22.976258620057376,22.115976785091213,0,54,66
1313,2002-04-25 14:00:00,26.094176900939303,17.36504311608749,1,73,49
1561,2002-04-25 15:00:00,21.658007071089465,19.671157978741054,1,62,67
1792,2002-04-25 16:00:00,22.542824243432808,18.739905700652702,0,48,67
1038,2002-04-25 17:00:00,26.74610340135586,19.686607138309814,1,41,59
1988,2002-04-25 18:00:00,17.308821123819385,25.734719411504372,1,49,58
1776,2002-04-25 19:00:00,21.400935910797017,23.495811241347525,1,58,66
1456,2002-04-25 20:00:00,29.954374002045704,23.25394185003224,0,47,61
1818,2002-04-25 21:00:00,28.57541918795126,11.39422315185954,1,61,37
1774,2002-04-25 22:00:00,21.57151949597806,26.18308203868705,0,70,35
1090,2002-04-25 23:00:00,25.28440691491385,19.50357312994173,1,59,30
1113,2002-04-26 00:00:00,36.606562036937724,18.73898611342087,1,78,51
1285,2002-04-26 01:00:00,27.252201182300436,28.255574058865875,1,55,34
1388,2002-04-26 02:00:00,24.269440279195013,19.045711302115272,1,63,47
1970,2002-04-26 03:00:00,22.165882149078655,21.12306997443581,0,51,65
1327,2002-04-26 04:00:00,33.23626778421216,22.942044932562958,0,63,38
1931,2002-04-26 05:00:00,29.31061201802812,23.745877653180255,0,64,39
1497,2002-04-26 06:00:00,32.49066934015184,15.376493294838845,0,60,58
1981,2002-04-26 07:00:00,29.229831192261205,14.997546410274921,1,61,64
1744,2002-04-26 08:00:00,29.67918071808962,19.69155737462365,0,62,67
1028,2002-04-26 09:00:00,31.752455718369887,17.110971978291463,0,72,41
1184,2002-04-26 10:00:00,26.389005444389554,18.75783060708023,1,71,52
1177,2002-04-26 11:00:00,33.68814263247607,13.709556313189594,0,68,59
1850,2002-04-26 12:00:00,26.403907171186436,22.769019762877914,1,59,55
1495,2002-04-26 13:00:00,24.158737806010215,23.161164541542764,0,56,58
1576,2002-04-26 14:00:00,30.313979919911375,22.36571894504798,0,67,36
1641,2002-04-26 15:00:00,21.05092847346078,21.091944792671995,0,46,33
1316,2002-04-26 16:00:00,18.62460553829135,19.630319066587433,1,49,66
1027,2002-04-26 17:00:00,40.929321664872944,14.563656660911427,0,44,30
1931,2002-04-26 18:00:00,31.54082633309249,20.22676714207185,1,68,54
1303,2002-04-26 19:00:00,24.276157479920293,19.34054067510853,0,56,41
1589,2002-04-26 20:00:00,18.354912647567872,22.6755588722149,1,49,60
1875,2002-04-26 21:00:00,18.84312501872003,23.27786128151318,0,51,64
1233,2002-04-26 22:00:00,37.58867237242226,13.097386931241843,1,47,47
1288,2002-04-26 23:00:00,20.623334649399062,27.09407983365022,0,40,45
1798,2002-04-27 00:00:00,18.789909601458124,23.583219147838307,0,44,32
1634,2002-04-27 01:00:00,24.700772431833812,22.681954461679737,1,57,33
1500,2002-04-27 02:00:00,28.55978802155054,22.32294771109703,0,46,65
1974,2002-04-27 03:00:00,37.19662458773271,24.31395780057276,1,41,38
1910,2002-04-27 04:00:00,26.473664445401983,22.958991129156406,1,69,37
1297,2002-04-27 05:00:00,21.72804000270505,22.07549570396831,1,75,55
1183,2002-04-27 06:00:00,26.592433361883607,18.137234760597277,0,49,31
1522,2002-04-27 07:00:00,25.458685111057054,20.52643285094293,1,65,63
1693,2002-04-27 08:00:00,22.32317767279903,25.63211038708146,0,53,46
1948,2002-04-27 09:00:00,21.013291977851573,27.86979328006527,0,54,49
1702,2002-04-27 10:00:00,19.932426782166036,26.367211167970375,0,70,35
1197,2002-04-27 11:00:00,24.345627009218113,23.718066614626192,1,63,61
1296,2002-04-27 12:00:00,24.57214722231653,24.952637863153782,1,51,42
1722,2002-04-27 13:00:00,14.78696147196599,19.325178693651825,1,72,55
1771,2002-04-27 14:00:00,32.64201007441055,15.837152854705899,1,47,67
1289,2002-04-27 15:00:00,32.85540439615316,24.94425305122248,1,75,37
1950,2002-04-27 16:00:00,21.231718233127893,25.48123157601675,1,51,33
1299,2002-04-27 17:00:00,25.611377779450688,17.639677695813212,0,67,39
1723,2002-04-27 18:00:00,30.3103982141738,16.365397100850174,1,71,39
1470,2002-04-27 19:00:00,24.6343453216434,13.720650260694866,0,40,62
1108,2002-04-27 20:00:00,24.63499509035192,15.883286094182601,0,40,47
1935,2002-04-27 21:00:00,26.70598142900376,16.2928015673604,0,55,40
1453,2002-04-27 22:00:00,21.010948802788718,18.772326436924054,0,52,53
1286,2002-04-27 23:00:00,25.53984247184585,13.733256174726279,1,64,48
1656,2002-04-28 00:00:00,18.548471863600323,19.97889020006237,0,52,35
1147,2002-04-28 01:00:00,21.504957158469878,20.711401321664468,0,77,54
1240,2002-04-28 02:00:00,30.863292018526735,14.276143993994806,1,77,61
1490,2002-04-28 03:00:00,24.162450319558,20.983619616601523,1,45,61
